ev,mu,s
1.992432E+04,1.000000E-35,1.000000E-35
1.992920E+04,1.000000E-35,1.000000E-35
1.993408E+04,1.000000E-35,1.000000E-35
1.993897E+04,1.000000E-35,1.000000E-35
1.994385E+04,1.000000E-35,1.000000E-35
1.994873E+04,3.712097E-12,1.113629E-11
1.995362E+04,7.424194E-12,1.574909E-11
1.995850E+04,3.712097E-12,1.113629E-11
1.996338E+04,1.000000E-35,1.000000E-35
1.996826E+04,3.712097E-12,1.113629E-11
1.997315E+04,1.000000E-35,1.000000E-35
1.997803E+04,3.712097E-12,1.113629E-11
1.998291E+04,1.000000E-35,1.000000E-35
1.998779E+04,1.000000E-35,1.000000E-35
1.999268E+04,1.000000E-35,1.000000E-35
1.999756E+04,1.000000E-35,1.000000E-35
